"['35', '. ', 'Seerestaurant Steinburg']",https://www.tripadvisor.ch/Restaurant_Review-g198853-d783798-Reviews-Seerestaurant_Steinburg-Kusnacht.html
"['36', '. ', ""Restaurant Ach'i""]",https://www.tripadvisor.ch/Restaurant_Review-g188113-d7993127-Reviews-Restaurant_Ach_i-Zurich.html
"['37', '. ', 'Dapur, Indonesian Plantbased Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2052630-Reviews-Dapur_Indonesian_Plantbased_Restaurant-Zurich.html
"['38', '. ', 'Restaurant My Place']",https://www.tripadvisor.ch/Restaurant_Review-g1463441-d23442364-Reviews-Restaurant_My_Place-Affoltern_am_Albis.html
"['39', '. ', 'Maison Manesse']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d4367030-Reviews-Maison_Manesse-Zurich.html
"['40', '. ', 'ORSINI']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d782106-Reviews-Orsini-Zurich.html
"['41', '. ', 'Restaurant Oberes Triemli']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2440439-Reviews-Restaurant_Oberes_Triemli-Zurich.html
"['42', '. ', 'YAMAS']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d9596749-Reviews-Yamas-Zurich.html
"['43', '. ', 'Haus Hiltl']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697846-Reviews-Hiltl-Zurich.html
"['44', '. ', ""Rolli's Steakhouse Oerlikon""]",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1013975-Reviews-Rolli_s_Steakhouse_Oerlikon-Zurich.html
"['45', '. ', 'Walliser Keller SwissAlpeChuchi']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1190634-Reviews-Walliser_Keller_The_Swiss_Restaurant-Zurich.html
"['46', '. ', 'Raclette Factory - Rindermarkt']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d11899165-Reviews-Raclette_Factory_Rindermarkt-Zurich.html
"['47', '. ', 'Restaurant Swiss Chuchi']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d799636-Reviews-Restaurant_Swiss_Chuchi-Zurich.html
"['48', '. ', 'Restaurant Heugümper']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1067980-Reviews-Restaurant_Heugumper-Zurich.html
"['49', '. ', 'Waldmannsburg']",https://www.tripadvisor.ch/Restaurant_Review-g663596-d2024405-Reviews-Waldmannsburg-Dubendorf.html
"['50', '. ', 'The Artisan Kitchen and Urban Garden']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d8747227-Reviews-The_Artisan_Kitchen_and_Urban_Garden-Zurich.html
"['51', '. ', 'Ristorante Bindella Zürich']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697893-Reviews-Ristorante_Bindella-Zurich.html
"['52', '. ', 'Filfl Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d23701332-Reviews-Filfl_Restaurant-Zurich.html
"['53', '. ', 'Restaurant Marcellino Pane e Vino']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2313247-Reviews-Marcellino_Pane_e_Vino-Zurich.html
"['54', '. ', 'El Mosquito Bodega & Bar']",https://www.tripadvisor.ch/Restaurant_Review-g1929705-d2207883-Reviews-El_Mosquito_Bodega_Bar-Bremgarten_Canton_of_Aargau.html
"['55', '. ', 'Jules Verne Panoramabar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d788938-Reviews-Jules_Verne_Panoramabar_Zurich-Zurich.html
"['56', '. ', 'Hiltl Dachterrasse']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d8594220-Reviews-Hiltl_Dachterrasse-Zurich.html
"['57', '. ', 'Santa Lucia Corso']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2460662-Reviews-Santa_Lucia_Corso-Zurich.html
"['58', '. ', 'tibits']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d805886-Reviews-Tibits-Zurich.html
"['59', '. ', 'The Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1777167-Reviews-The_Restaurant-Zurich.html
"['60', '. ', 'EquiTable AG']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1139843-Reviews-EquiTable-Zurich.html
['Studio Bellerive'],https://www.tripadvisor.ch/Restaurant_Review-g188113-d23708866-Reviews-Studio_Bellerive-Zurich.html
"['61', '. ', 'Luca²']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d8294011-Reviews-Luca2-Zurich.html
"['62', '. ', 'Drei Stuben']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2446209-Reviews-Drei_Stuben-Zurich.html
"['63', '. ', 'Ruen Thai']",https://www.tripadvisor.ch/Restaurant_Review-g1068932-d1169766-Reviews-Ruen_Thai-Thalwil.html
"['64', '. ', 'Restaurant Khujug']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d14173469-Reviews-Restaurant_Khujug-Zurich.html
"['65', '. ', 'Restaurant Bar Helvetia']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1878916-Reviews-Restaurant_Bar_Helvetia-Zurich.html
"['66', '. ', 'Restaurant Horizon10']",https://www.tripadvisor.ch/Restaurant_Review-g227102-d5503023-Reviews-Hilton_Zurich_Restaurant_HORIZON10-Opfikon_Zurich.html
"['67', '. ', 'Raclette-Stube']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1188822-Reviews-Raclette_Stube-Zurich.html
"['68', '. ', 'Carlton Restaurants & Bar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1496906-Reviews-Carlton_Restaurant_Bar-Zurich.html
"['69', '. ', 'Furtbächli']",https://www.tripadvisor.ch/Restaurant_Review-g198835-d3694145-Reviews-Furtbachli-Regensdorf.html
"['70', '. ', 'Kronenhalle']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d952551-Reviews-Kronenhalle-Zurich.html
"['71', '. ', ""MEAT's Steak & Wine Kloten""]",https://www.tripadvisor.ch/Restaurant_Review-g198838-d10751713-Reviews-MEAT_s_Steak_Wine_Kloten-Kloten.html
"['72', '. ', 'Restaurant und Zunfthaus Weisser Wind']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2054417-Reviews-Restaurant_und_Zunfthaus_Weisser_Wind-Zurich.html
"['73', '. ', 'Bärengasse Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1166463-Reviews-Restaurant_Baerengasse-Zurich.html
"['74', '. ', 'Mère Catherine']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1012923-Reviews-Mere_Catherine-Zurich.html
"['75', '. ', 'Linde Weiningen']",https://www.tripadvisor.ch/Restaurant_Review-g1587782-d1947828-Reviews-Linde_Weiningen-Weiningen.html
"['76', '. ', 'Cantinetta Antinori']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697929-Reviews-Cantinetta_Antinori-Zurich.html
"['77', '. ', 'Restaurant Zeughauskeller']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697919-Reviews-Restaurant_Zeughauskeller-Zurich.html
"['78', '. ', 'Igniv Zurich by Andreas Caminada']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d20153674-Reviews-Igniv_Zurich_by_Andreas_Caminada-Zurich.html
"['79', '. ', 'Brisket Southern BBQ & Bar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d8055691-Reviews-Brisket_Southern_BBQ_Bar-Zurich.html
"['80', '. ', 'Paparazzi Ristorante, Pizzeria']",https://www.tripadvisor.ch/Restaurant_Review-g1068942-d11699465-Reviews-Ristorante_Paparazzi-Buelach.html
"['81', '. ', 'Ban Song Thai']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d828286-Reviews-Ban_Song_Thai-Zurich.html
"['82', '. ', 'Hermanseck']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1966751-Reviews-Hermanseck-Zurich.html
"['83', '. ', 'Nagasui']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1011062-Reviews-Nagasui-Zurich.html
"['84', '. ', 'REST. GERTRUDHOF']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d939190-Reviews-Gertrudhof-Zurich.html
"['85', '. ', 'Samses']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1089281-Reviews-Samses-Zurich.html
"['86', '. ', ""Hang's Vietnamese Restaurant""]",https://www.tripadvisor.ch/Restaurant_Review-g188113-d12880037-Reviews-Hang_s_Vietnamese_Restaurant-Zurich.html
"['87', '. ', 'Steakhouse Bahnhof']",https://www.tripadvisor.ch/Restaurant_Review-g1022650-d1129993-Reviews-Steakhouse_Bahnhof-Mettmenstetten.html
"['88', '. ', 'Miracle']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d805854-Reviews-Restaurant_Miracle-Zurich.html
"['89', '. ', 'Restaurant zum Kropf']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d3973399-Reviews-Restaurant_zum_Kropf-Zurich.html
"['90', '. ', 'Santa Lucia Oerlikon']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1225029-Reviews-Santa_Lucia-Zurich.html
['Studio Bellerive'],https://www.tripadvisor.ch/Restaurant_Review-g188113-d23708866-Reviews-Studio_Bellerive-Zurich.html
"['91', '. ', ""Vee's Bistro""]",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1125104-Reviews-Vees_Bistro_Thai_Food-Zurich.html
"['92', '. ', 'Ristorante Romantica Pöstli']",https://www.tripadvisor.ch/Restaurant_Review-g1234494-d2519141-Reviews-Ristorante_Romantica-Rumlang.html
"['93', '. ', 'Baracca Zermatt Kloten']",https://www.tripadvisor.ch/Restaurant_Review-g198838-d2292403-Reviews-Baracca_Zermatt-Kloten.html
"['94', '. ', 'Brasserie Louis']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2621627-Reviews-Brasserie_Louis-Zurich.html
"['95', '. ', 'blindekuh']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d779632-Reviews-Blindekuh_Zurich-Zurich.html
"['96', '. ', 'Santa Lucia Niederdorf']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d752034-Reviews-Santa_Lucia-Zurich.html
"['97', '. ', 'Restaurant Adlisberg']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2013488-Reviews-Restaurant_Adlisberg-Zurich.html
"['98', '. ', 'Etzliberg']",https://www.tripadvisor.ch/Restaurant_Review-g1068932-d2004672-Reviews-Etzliberg-Thalwil.html
"['99', '. ', 'Sternen Grill + Sternen Grill Restaurant im oberen Stock']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2395856-Reviews-Sternen_Grill-Zurich.html
"['100', '. ', 'Chiang Mai Thai Shop']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1053095-Reviews-Chiang_Mai_Thai_Shop-Zurich.html
"['101', '. ', 'LOFT FIVE']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d4363779-Reviews-LOFT_FIVE_Restaurant_Bar-Zurich.html
"['102', '. ', 'Zaatar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d8000792-Reviews-Zaatar-Zurich.html
"['103', '. ', 'Mesob Restaurant and Bar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d4318612-Reviews-Mesob_Restaurant_and_Bar-Zurich.html
"['104', '. ', 'Café Bar ODEON']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2446749-Reviews-Cafe_Bar_ODEON-Zurich.html
"['105', '. ', 'Lumière']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1181607-Reviews-Lumiere-Zurich.html
"['106', '. ', 'Sablier - Rooftop Restaurant & Bar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d21317540-Reviews-Sablier_Rooftop_Restaurant_Bar-Zurich.html
"['107', '. ', 'Auenstube Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g1591536-d3953449-Reviews-Auenstube_Restaurant-Bassersdorf.html
"['108', '. ', 'Metropol']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2621624-Reviews-Metropol-Zurich.html
"['109', '. ', 'Restaurant Le Dézaley Zürich']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d799561-Reviews-Restaurant_Le_Dezaley_Zurich-Zurich.html
"['110', '. ', 'asiaway vietnamese cuisine']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1932318-Reviews-Asiaway_vietnamese_cuisine-Zurich.html
"['111', '. ', 'Casa Ferlin AG']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1019011-Reviews-Casa_Ferlin-Zurich.html
"['112', '. ', 'Akaraka Korean Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2325018-Reviews-Akaraka_Korean_Restaurant-Zurich.html
"['113', '. ', 'Veltliner Keller']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697913-Reviews-Veltliner_Keller-Zurich.html
"['114', '. ', 'GEORGE BAR & GRILL']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d6617445-Reviews-GEORGE_BAR_GRILL-Zurich.html
"['115', '. ', 'Co Chin Chin']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d11887890-Reviews-Co_Chin_Chin-Zurich.html
"['116', '. ', 'The Bite']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d4703697-Reviews-The_Bite-Zurich.html
"['117', '. ', 'La Taqueria']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d6219697-Reviews-La_Taqueria-Zurich.html
"['118', '. ', 'Restaurant Frieden']",https://www.tripadvisor.ch/Restaurant_Review-g2099502-d2083590-Reviews-Restaurant_Frieden-Niederhasli.html
"['119', '. ', 'Restaurant Rössli Brüttisellen']",https://www.tripadvisor.ch/Restaurant_Review-g2314018-d3675026-Reviews-Restaurant_Rossli-Bruttisellen.html
"['120', '. ', 'Restaurant Bürgli']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697830-Reviews-Restaurant_Burgli-Zurich.html
['Studio Bellerive'],https://www.tripadvisor.ch/Restaurant_Review-g188113-d23708866-Reviews-Studio_Bellerive-Zurich.html
"['121', '. ', 'La Rôtisserie']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697898-Reviews-La_Rotisserie-Zurich.html
"['122', '. ', 'Alexis Restaurant & Winebar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d4793838-Reviews-Alexis_Restaurant_Winebar-Zurich.html
"['123', '. ', 'Cucina Milchbuck']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1164329-Reviews-Cucina_Milchbuck-Zurich.html
"['124', '. ', 'Frisk Fisk Trivisano']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d23474093-Reviews-Frisk_Fisk_Zurich-Zurich.html
"['125', '. ', ""Rolli's Steakhouse Schlieren""]",https://www.tripadvisor.ch/Restaurant_Review-g580382-d2351430-Reviews-Rolli_s_Steakhouse_Schlieren-Schlieren.html
"['126', '. ', 'Mövenpick Wein-Bar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d801902-Reviews-Movenpick_Wein_Bar-Zurich.html
"['127', '. ', 'Rössli Illnau']",https://www.tripadvisor.ch/Restaurant_Review-g1892962-d4844518-Reviews-Rossli_Illnau-Illnau.html
"['128', '. ', 'Restaurant Limmathof']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d779699-Reviews-Restaurant_Limmathof-Zurich.html
"['129', '. ', 'Ristorante Pergola']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1987353-Reviews-Restaurant_Pergola-Zurich.html
"['130', '. ', 'Taverne da Angelo']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d947140-Reviews-Taverne_da_Angelo-Zurich.html
"['131', '. ', 'Zum Weinberg']",https://www.tripadvisor.ch/Restaurant_Review-g198853-d4783566-Reviews-Zum_Weinberg-Kusnacht.html
"['132', '. ', 'Chasalp']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d799508-Reviews-Chaesalp-Zurich.html
"['133', '. ', 'Restaurant Gandria']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2587028-Reviews-Restaurant_Gandria-Zurich.html
"['134', '. ', ""RICO'S - Restaurant | Catering | Private Dining""]",https://www.tripadvisor.ch/Restaurant_Review-g198853-d697877-Reviews-Rico_s-Kusnacht.html
"['135', '. ', 'Sihlhalde']",https://www.tripadvisor.ch/Restaurant_Review-g2250922-d1129996-Reviews-Smolinsky_s_Sihlhalde-Gattikon.html
"['136', '. ', 'Restaurant - Boucherie AuGust']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d7612124-Reviews-AuGust-Zurich.html
"['137', '. ', 'LaSalle']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697862-Reviews-LaSalle-Zurich.html
"['138', '. ', 'Ristorante Ornellaia']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d13794673-Reviews-Ristorante_Ornellaia-Zurich.html
"['139', '. ', 'White Elephant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1018940-Reviews-White_Elephant-Zurich.html
"['140', '. ', 'Josef']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d799195-Reviews-Josef-Zurich.html
"['141', '. ', 'Wirtschaft zum Stürmeierhuus']",https://www.tripadvisor.ch/Restaurant_Review-g580382-d2295521-Reviews-Restaurant_Sturmeierhuus-Schlieren.html
"['142', '. ', 'Kokoro']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d8415942-Reviews-Kokoro-Zurich.html
"['143', '. ', 'Vulkan']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d776138-Reviews-Vulkan-Zurich.html
"['144', '. ', 'Delhihouse Of Bestcurry Restaurant ']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d4260268-Reviews-Delhihouse_Of_Bestcurry_Restaurant-Zurich.html
"['145', '. ', 'Rheinfelder Bierhalle']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d872311-Reviews-Rheinfelder_Bierhalle-Zurich.html
"['146', '. ', 'Kormasutra']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2403300-Reviews-Kormasutra-Zurich.html
"['147', '. ', 'Parkhuus']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697875-Reviews-Parkhuus-Zurich.html
"['148', '. ', 'Daizy']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d10525034-Reviews-Daizy-Zurich.html
"['149', '. ', 'Restaurant Degenried']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2481395-Reviews-Restaurant_Degenried-Zurich.html
"['150', '. ', 'Restaurant Coco Grill & Bar']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d953026-Reviews-Restaurant_Coco_Grill_Bar-Zurich.html
['Studio Bellerive'],https://www.tripadvisor.ch/Restaurant_Review-g188113-d23708866-Reviews-Studio_Bellerive-Zurich.html
"['151', '. ', ""Simon's Steakhouse Grill & Restaurant & Bar""]",https://www.tripadvisor.ch/Restaurant_Review-g188113-d10666866-Reviews-Simon_s_Steakhouse-Zurich.html
"['152', '. ', 'Restaurant Alter Tobelhof']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1047721-Reviews-Restaurant_Alter_Tobelhof-Zurich.html
"['153', '. ', 'Zunfthaus zur Zimmerleuten']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697921-Reviews-Zunfthaus_zur_Zimmerleuten-Zurich.html
"['154', '. ', 'Rechberg 1837']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1884449-Reviews-Rechberg_1837-Zurich.html
"['155', '. ', 'Taverna Poseidon']",https://www.tripadvisor.ch/Restaurant_Review-g667198-d3729324-Reviews-Taverna_Poseidon-Uster.html
"['156', '. ', 'Spaghetti Factory Rosenhof']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d2475017-Reviews-Spaghetti_Factory_Rosenhof-Zurich.html
"['157', '. ', 'Il Salotto']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d19245574-Reviews-Il_Salotto-Zurich.html
"['158', '. ', 'Restaurant Fujiya of Japan']",https://www.tripadvisor.ch/Restaurant_Review-g227102-d857888-Reviews-Restaurant_Fujiya_of_Japan-Opfikon_Zurich.html
"['159', '. ', 'Accademia Del Gusto']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697824-Reviews-Accademia_del_Gusto-Zurich.html
"['160', '. ', 'Barfüsser Sushi Bar & Lounge Zürich']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d953669-Reviews-Barfusser_Sushi_Bar_Lounge_Zurich-Zurich.html
"['161', '. ', 'Anna']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d17465764-Reviews-Anna-Zurich.html
