Name,Country,Year,Price,Rating,Rating Counter,Tastes
Prix Garantie Valais AOC Fendant les Terrasses,Schweiz,2022,6.95,3.6,1158,"['28.1774%', '0px', '66.7385%']"
Valais AOC Johannisberg Domaine du Mont d'Or Mi-Doux,Schweiz,2022,19.95,4.2,58,None
Bio Naturaplan Terra Alpina Vino Bianco,Europa,2021,13.50,3.8,265,"['60.6541%', '20.7175%', '45.0771%']"
Chablis AOC 1er Cru Vau de Vey Jean-Marc Brocard,Frankreich,2022,27.50,4.0,2949,"['43.3728%', '4.85006%', '67.8967%']"
Free From Bio-Pays d'Oc IGP Chardonnay Naturae Gérard Bertrand,Frankreich,2021,9.95,3.4,3599,"['42.2167%', '13.5721%', '37.8458%']"
Lavaux AOC Dézaley Grand Cru Domaine Louis Bovard,Schweiz,2022,29.50,4.0,1645,"['33.125%', '8.37168%', '61.4146%']"
Menetou-Salon AOP Côtes de Morogues Fournier Père et Fils,Frankreich,2022,14.95,3.9,586,"['22.6724%', '0.755265%', '70.4763%']"
Albizzia Frescobaldi Chardonnay Toscana IGT,Italien,2023,9.95,3.6,3851,"['39.7118%', '19.7613%', '62.2503%']"
Mouton Cadet Sauvignon Blanc,Frankreich,2022,11.95,3.4,3885,"['60.9908%', '11.2854%', '46.9929%']"
Bucaneve Merlot Bianco 37,Schweiz,2022,8.50,3.7,3160,None
Naturaplan Bio Rioja DOCa Señorio de Arriezu Blanco,Spanien,2022,8.95,3.2,79,"['50.2969%', '9.20938%', '54.6328%']"
Aigle Les Murailles Chablais AOC H. Badoux,Schweiz,2022,12.95,3.8,600,None
Château Auvernier Neuchâtel,Schweiz,2022,14.95,3.8,1309,None
Chenin Blanc Stellenbosch South Africa WO Cellar Selection Kleine Zalze,Südafrika,2022,12.50,3.7,381,"['35.118%', '9.89553%', '72.7271%']"
Vaud Chasselas La Batoille Cuvée des Pèdzes,Schweiz,2022,10.45,3.5,44,"['30.8155%', '19.4672%', '48.0819%']"
La Côte AOC Mont-sur-Rolle Château de Mont-sur-Rolle,Schweiz,2022,12.95,3.7,29,"['30%', '0px', '67.5%']"
La Côte AOC Morges Vieilles Vignes,Schweiz,2022,9.70,3.6,645,"['33.1866%', '16.2817%', '60.8741%']"
Moscato d'Asti DOCG Araldica,Italien,2023,9.95,3.9,2585,"['29.5149%', '33.2535%', '0px']"
Marlborough Sauvignon Blanc Cloudy Bay,Neuseeland,2022,34.95,4.2,78657,"['32.4891%', '1.04138%', '78.5315%']"
Fine Food Moscato d'Asti DOCG Fiori d'Arancio La Spinetta,Italien,2023,15.50,4.3,178,"['26.2405%', '27.3636%', '0px']"
Lavaux AOC Epesses Rives d'Or,Schweiz,2022,8.50,3.6,1624,"['26.6137%', '7.3691%', '61.9227%']"
Valais AOC Fendant Rapilles,Schweiz,,5.95,3.3,215,"['21.8693%', '1.08122%', '59.0063%']"
Gewürztraminer Baron de Hoen Beblenheim Alsace AOC,Frankreich,2021,6.95,3.7,3605,"['64.7985%', '51.6528%', '22.9863%']"
Italia Moscato Dose 4x25cl,Italien,,7.80,3.4,1257,"['42.1331%', '42.8356%', '65.8489%']"
Naturaplan Bio Alsace AOC Gewürztraminer Kuehn,Frankreich,2022,12.95,3.9,356,"['61.2974%', '39.0748%', '19.4544%']"
Rueda DO Verdejo Flor de Vetus,Spanien,2022,13.95,3.8,5732,"['23.3873%', '23.074%', '51.6545%']"
Ticino DOC Bianco di Merlot Chiarasole 6x75cl,Schweiz,,89.00,3.7,3160,None
Les Coursons Chasselas de Romandie,Schweiz,,2.50,3.0,242,"['24.8389%', '0.512698%', '66.1595%']"
Les Coursons Chasselas de Romandie,Schweiz,,3.95,3.0,242,"['24.8389%', '0.512698%', '66.1595%']"
Falanghina Irpina DOC Terredora,Italien,2022,10.50,3.9,2142,"['62.5554%', '2.34821%', '39.3199%']"
Lavaux AOC Dézaley Grand Cru L'Arbalète,Schweiz,2022,27.95,3.8,484,"['35.4773%', '7.3348%', '61.3424%']"
Sauvignon Blanc Marlborough New Zealand Paddle Creek,Neuseeland,2022,6.95,4.3,17225,"['29.9815%', '8.066%', '72.5517%']"
Burgenland Grüner Veltliner Mundart,Österreich,2021,7.95,4.0,1576,"['23.1663%', '13.0568%', '61.2556%']"
La Côte AOC Grand Cru Vinzel Château la Bâtie Cave de la Côte,Schweiz,2022,13.95,3.7,476,"['32.7099%', '2.00573%', '64.1882%']"
Pouilly-Fuissé Albert Bichot,Frankreich,2022,22.50,3.9,2521,"['41.7812%', '0px', '41.074%']"
Valais AOC Petite Arvine Terrasses du Rhône Bibacchus,Schweiz,2021,9.95,3.8,1118,"['64.6534%', '13.5205%', '77.9159%']"
Vernaccia di San Gimignano Riserva DOCG La Lastra,Italien,2021,14.95,3.8,473,"['42.9972%', '19.2477%', '64.9676%']"
Kangaroo Ridge Chardonnay,Australien,2022,2.95,3.0,716,"['52.1505%', '14.4341%', '49.7003%']"
Wairau Valley Marlborough Sauvignon Blanc Reserve Villa Maria,Neuseeland,2021,24.95,4.2,4581,"['35.8475%', '3.78538%', '76.3874%']"
Chablis AOC Premier Cru Les Vaillons A. Bichot,Frankreich,2022,32.95,3.9,440,"['38.3447%', '13.6754%', '67.6875%']"
Kourtaki Retsina Attika,Griechenland,,5.95,3.0,3561,None
Veneto IGT Sauvignon Bianco Conte di Valle Palazzo Maffei,Italien,2022,12.50,3.8,91,"['60.6978%', '23.4783%', '54.4565%']"
Zürich AOC Riesling-Sylvaner Zürcher Weinkeller zum Stauffacher,Schweiz,2023,6.50,3.7,208,None
Zürich AOC Stauffacher Federweisser,Schweiz,2023,5.95,4.0,2001,None
Lavaux AOC Chardonne Le Chantey,Schweiz,2022,11.95,3.4,148,"['29.078%', '6.86561%', '69.7182%']"
Lutry Domaine Moulin la Vignette & Dizerens Lavaux AOC,Schweiz,2022,12.95,3.5,281,"['32.0418%', '0.50182%', '58.9618%']"
Rueda DO Verdejo Legaris,Spanien,2023,7.95,3.5,5291,"['22.0967%', '20.9676%', '52.3114%']"
Araldica Gavi La Luciana DOCG,Italien,2022,8.95,3.6,2805,"['18.3237%', '0px', '77.7608%']"
Pro Montagna Ticino DOC Merlot Bianco Tre Valli,Schweiz,2022,14.50,3.2,30,None
"AOC Alsace Grand Cru Schoenenbourg Riesling, Baron de Hoen",Frankreich,2020,17.95,3.8,321,"['37.0328%', '21.5573%', '75.0182%']"
Alsace AOC Gewürztraminer Grand Cru Sonnenglanz Baron de Hoen,Frankreich,2019,18.50,3.8,654,"['65.5819%', '48.1542%', '20.6272%']"
Fine Food La Côte AOC Féchy Premier Grand Cru Domaine de Fischer,Schweiz,2022,16.95,3.9,393,"['25.4876%', '8.9624%', '61.5787%']"
Graubünden AOC Wein Einfach Fein Weiss Weingut Von Salis,Schweiz,2022,22.50,4.1,215,None
Ticino DOC Merlot Bianco L'Ariete,Schweiz,2022,15.50,3.2,350,None
Friuli DOC Pinot Grigio Attems,Italien,2023,14.50,3.8,5198,"['42.3448%', '13.1759%', '42.2922%']"
Naturaplan Bio Féchy La Côte AOC Terre de Bionysos,Schweiz,2022,13.95,3.9,393,"['25.4876%', '8.9624%', '61.5787%']"
Pro Montagna Valais AOC Heida Visperterminen,Schweiz,2023,26.95,4.1,310,"['52.1%', '30.27%', '70.94%']"
Zürich AOC Rielsing-Sylvaner Weininger Weinkeller zum Stauffacher,Schweiz,2022,9.50,3.8,176,None
Naturaplan Bio Vully Chasselas Convivial,Schweiz,2022,15.95,3.9,43,"['21.4811%', '0px', '54.1132%']"
Zürich AOC Federweisser Stauffacher,Schweiz,2022,5.95,4.0,2001,None
Vaud AOC Chasselas Le Chardon d'Argent Neyroud-Fonjallaz,Schweiz,2022,14.95,3.8,191,"['24.131%', '0.0405175%', '54.3362%']"
Salento IGP Vermentino Vecchia Torre,Italien,2022,9.50,3.8,3293,"['60.2041%', '5.45251%', '37.2168%']"
Toscana IGT Vermentino La Pettegola Banfi,Italien,2022,15.50,3.9,9416,"['41.3659%', '25.112%', '63.9882%']"
Naturaplan Bio-Puglia IGP Bianco Erbaceo,Italien,2022,13.95,4.1,4453,"['66.4114%', '19.1673%', '41.3195%', '10.8644%']"
Pessac-Léognan AC Château Lespault-Martillac blanc,Frankreich,2019,32.50,4.0,418,"['69.7876%', '12.5862%', '46.1201%']"
Somontano DO Chardonnay 234 Enate,Spanien,2022,13.95,3.9,17975,"['45.5663%', '10.8925%', '46.6427%']"
Lavaux AOC St-Saphorin L'Église Louis Bovard,Schweiz,2022,18.95,3.8,195,"['29.9512%', '10.1058%', '54.912%']"
Niederösterreich Qualitätswein Naturaplan Bio-Grüner Veltliner Biokult,Österreich,2023,11.50,3.6,33,"['11.7308%', '0px', '64.0385%']"
Rueda DO Verdejo Las Flores,Spanien,2022,8.95,3.5,201,"['16.5397%', '20.1448%', '51.5397%']"
Schaffhausen AOC Riesling-Silvaner Graf von Spiegelberg,Schweiz,2022,11.50,3.7,571,None
Lutry Domaine Moulin la Vignette & Dizerens Lavaux AOC,Schweiz,2022,12.95,3.5,281,"['32.0418%', '0.50182%', '58.9618%']"
Rueda DO Verdejo Legaris,Spanien,2023,7.95,3.5,5291,"['22.0967%', '20.9676%', '52.3114%']"
Araldica Gavi La Luciana DOCG,Italien,2022,8.95,3.6,2805,"['18.3237%', '0px', '77.7608%']"
Pro Montagna Ticino DOC Merlot Bianco Tre Valli,Schweiz,2022,14.50,3.2,30,None
"AOC Alsace Grand Cru Schoenenbourg Riesling, Baron de Hoen",Frankreich,2020,17.95,3.8,321,"['37.0328%', '21.5573%', '75.0182%']"
Alsace AOC Gewürztraminer Grand Cru Sonnenglanz Baron de Hoen,Frankreich,2019,18.50,3.8,654,"['65.5819%', '48.1542%', '20.6272%']"
Fine Food La Côte AOC Féchy Premier Grand Cru Domaine de Fischer,Schweiz,2022,16.95,3.9,393,"['25.4876%', '8.9624%', '61.5787%']"
Graubünden AOC Wein Einfach Fein Weiss Weingut Von Salis,Schweiz,2022,22.50,4.1,215,None
Ticino DOC Merlot Bianco L'Ariete,Schweiz,2022,15.50,3.2,350,None
Friuli DOC Pinot Grigio Attems,Italien,2023,14.50,3.8,5198,None
Naturaplan Bio Féchy La Côte AOC Terre de Bionysos,Schweiz,2022,13.95,3.9,393,"['25.4876%', '8.9624%', '61.5787%']"
Pro Montagna Valais AOC Heida Visperterminen,Schweiz,2023,26.95,4.1,310,"['52.1%', '30.27%', '70.94%']"
Zürich AOC Rielsing-Sylvaner Weininger Weinkeller zum Stauffacher,Schweiz,2022,9.50,3.8,176,None
Naturaplan Bio Vully Chasselas Convivial,Schweiz,2022,15.95,3.9,43,"['21.4811%', '0px', '54.1132%']"
Zürich AOC Federweisser Stauffacher,Schweiz,2022,5.95,4.0,2001,None
Vaud AOC Chasselas Le Chardon d'Argent Neyroud-Fonjallaz,Schweiz,2022,14.95,3.8,191,"['24.131%', '0.0405175%', '54.3362%']"
Salento IGP Vermentino Vecchia Torre,Italien,2022,9.50,3.8,3293,"['60.2041%', '5.45251%', '37.2168%']"
Toscana IGT Vermentino La Pettegola Banfi,Italien,2022,15.50,3.9,9416,"['41.3659%', '25.112%', '63.9882%']"
Naturaplan Bio-Puglia IGP Bianco Erbaceo,Italien,2022,13.95,4.1,4453,"['66.4114%', '19.1673%', '41.3195%', '10.8644%']"
Pessac-Léognan AC Château Lespault-Martillac blanc,Frankreich,2019,32.50,4.0,418,"['69.7876%', '12.5862%', '46.1201%']"
Somontano DO Chardonnay 234 Enate,Spanien,2022,13.95,3.9,17975,"['45.5663%', '10.8925%', '46.6427%']"
Lavaux AOC St-Saphorin L'Église Louis Bovard,Schweiz,2022,18.95,3.8,195,"['29.9512%', '10.1058%', '54.912%']"
Niederösterreich Qualitätswein Naturaplan Bio-Grüner Veltliner Biokult,Österreich,2023,11.50,3.6,33,None
Rueda DO Verdejo Las Flores,Spanien,2022,8.95,3.5,201,"['16.5397%', '20.1448%', '51.5397%']"
Schaffhausen AOC Riesling-Silvaner Graf von Spiegelberg,Schweiz,2022,11.50,3.7,571,None
Valais AOC Petite Arvine Jean-René Germanier,Schweiz,2022,26.95,4.0,1733,"['63.8053%', '18.2871%', '75.5621%']"
Chenin Blanc Stellenbosch South Africa WO Cellar Selection Kleine Zalze,Südafrika,2023,12.50,3.7,381,"['35.118%', '9.89553%', '72.7271%']"
Epesses AOC Les Mûriers Domaine Fonjallaz,Schweiz,2022,17.50,3.6,302,"['29.0127%', '1.64919%', '61.2617%']"
Monterrei DO Godello Mara Martin Bodegas Martin Codax,Spanien,2022,13.95,3.7,6735,"['40.7292%', '5.00347%', '59.5833%']"
Natureo Blanco Torres alkoholfrei,Spanien,2023,9.95,3.5,15852,"['44.5%', '0px', '46.1%']"
Rueda DO Verdejo Sauvignon Blanc Pata Negra,Spanien,2022,8.95,3.6,350,"['44.5079%', '0px', '49.0595%']"
Naturaplan Bio Soave DOC Monte Tabor,Italien,2022,9.95,4.0,659,"['85%', '28.1514%', '39.8435%', '30.6437%']"
Valais AOC Johannisberg Telegram Maye,Schweiz,2022,14.95,4.1,94,"['42.5%', '5%', '80%']"
Lavaux AOC St.Saphorin Bellevue,Schweiz,2022,16.95,3.7,182,"['27.7157%', '2.20588%', '67.3873%']"
Naturaplan Bio-Neuchâtel AOC Pinot Gris Domaine des Coccinelles,Schweiz,2022,18.95,3.7,68,"['42.5%', '29.3386%', '48.0316%']"
Pierrafeu Provins Fendant du Valais AOC,Schweiz,2022,6.60,3.6,1123,"['30.1288%', '3.01001%', '64.7252%']"
Valais AOC Heida Cooperation Wine Provins,Schweiz,2023,17.95,3.8,1003,"['41.3022%', '7.81882%', '77.1909%']"
Chablis 1er Cru Vaillons 6x 75cl,Frankreich,2023,149.70,4.0,3554,"['42.4779%', '1.58003%', '65.4631%']"
Dézaley Grand Cru AOC La Marettaz J. & M. Dizerens,Schweiz,2022,21.95,3.7,366,"['31.4406%', '2.28438%', '63.9006%']"
Nahe QbA Riesling trocken Weisses Rauschen Weingut Tesch für Die Toten Hosen,Deutschland,2021,16.95,3.7,231,"['42.4182%', '5.67053%', '78.5603%']"
Pinot Gris Neuchâtel AOC Château d'Auvernier,Schweiz,2022,18.95,3.9,211,"['43.75%', '42.057%', '46.6819%']"
Valais AOC Petite Arvine Hurlevent,Schweiz,2022,19.95,3.9,140,"['68.75%', '33.15%', '71.4%']"
Vinho Verde DOC Alvarinho Solar de Serrade Monção,Portugal,2022,14.95,3.9,1666,"['15.9789%', '1.33365%', '75.1881%']"
Pays d'Oc IGP Chardonnay Oriol,Frankreich,2022,5.20,3.0,171,"['32.2308%', '0px', '43.6202%']"
Valais AOC Fendant Chanoines Provins,Schweiz,2022,8.95,3.4,187,"['20.5724%', '6.58881%', '64.5263%']"
Valais AOC Fendant Rapilles,Schweiz,,9.95,3.3,215,"['21.8693%', '1.08122%', '59.0063%']"
Alsace AOP Riesling Blanck,Frankreich,2021,14.95,3.7,1855,"['43.3742%', '21.8904%', '78.6047%']"
Valais AOC Fendant Dame de Sion,Schweiz,2022,7.50,3.4,1355,"['26.3016%', '4.28626%', '59.3125%']"
Naturaplan Bio Valais AOC Heida Domaine Jean-René Germanier,Schweiz,2021,22.95,3.9,359,"['37.3214%', '12.0112%', '80%']"
Trentino DOC Mastri Vernacoli Sauvignon Blanc,Italien,2022,8.95,3.7,1939,"['44.5301%', '24.1126%', '50.9793%']"
Vin de France Orange Gold Bio Gérard Bertrand,Frankreich,2021,9.95,3.7,3484,None
Alto Adige DOC Sauvignon Castel Ringberg Elena Walch,Italien,2022,29.95,4.2,1583,None
