Name,Country,Year,Price,Rating,Rating Counter,Tastes
Douro DOC Mirabilis Branco Gran Reserva,Portugal,2021,58.00,3.8,39178,"['39.2134%', '1.01821%', '63.7092%']"
Douro Niepoort Vinhos Redoma Branco Reserva,Portugal,2021,36.00,4.3,4032,"['47.158%', '6.78523%', '65.1941%']"
Empiria DOC Bianco di Custoza Vin & Organic BIO,Italien,2022,11.50,3.8,45,"['49.75%', '51.625%', '49.25%']"
Etna Bianco DOC Carricante Sentiero delle Gerle Mandrarossa,Italien,2019,22.50,3.8,427,"['55.1591%', '11.6412%', '46.7371%']"
Falerio Pecorino DOC Fazi Battaglia,Italien,2020,11.95,3.8,198,"['45.5015%', '24.1332%', '61%']"
Friuli bianco DOC Due Uve Bertani,Italien,2022,13.95,4.0,3040,"['56.9683%', '19.3111%', '49.4484%']"
Friuli DOC Pinot Grigio Colli Orientali Gigante,Italien,2019,21.50,3.7,204,"['47.8184%', '10.8491%', '40.0201%']"
Friuli DOC Sauvignon Colli Orientali Gigante,Italien,2019,22.95,3.8,221,"['58.9575%', '13.0045%', '43.7726%']"
Friuli DOC Sauvignon Colli Orientali Gigante,Italien,2018,22.95,3.8,221,"['58.9575%', '13.0045%', '43.7726%']"
Friuli Isolnzo DOC Malvasia Adriano Gigante,Italien,2020,25.50,3.7,116,"['54.891%', '27.75%', '44.6102%']"
Frizzantino Amabile IGT Trebbiano Cleto Chiarli,Italien,,4.95,3.5,67,"['42.5%', '42.5%', '67.5%']"
Gavi DOCG Cortese Principessa Gavia Banfi,Italien,2021,13.75,3.9,7378,"['18.1379%', '0px', '78.6881%']"
Gavi DOCG Cortese Principessa Gavia Banfi,Italien,2022,13.75,3.9,7378,"['18.1379%', '0px', '78.6881%']"
Genève AOC Chasselas de Satigny Domaine du Paradis,Schweiz,2022,8.50,3.3,162,"['28.2913%', '0px', '68.4575%']"
Genève AOC Chasselas Domaine de Beauvent,Schweiz,2022,12.50,3.3,48,"['28.8907%', '0px', '71.8796%']"
Genève AOC Chasselas Domaine de Beauvent,Schweiz,2021,12.50,3.3,48,"['28.8907%', '0px', '71.8796%']"
Genève AOC Chasselas Domaine des Alouettes,Schweiz,2022,10.50,3.4,89,"['40.1629%', '2.30337%', '71.632%']"
Genève AOC Pinot Blanc Domaine du Paradis,Schweiz,2022,13.50,3.8,71,None
Genève AOC Pinot Blanc Le Pêcher Domaine des Charmes,Schweiz,2022,14.95,3.7,37,None
Genève Chardonnay Feuille d'Or La Cave de Genève,Schweiz,2022,12.95,3.7,156,"['55%', '0.5%', '47.5833%']"
Greco di Tufo Cutizzi Feudi di San Gregorio,Italien,2022,19.90,3.8,6316,"['60.4146%', '5.51412%', '45.1879%']"
Greco di Tufo DOCG di Meo,Italien,2016,28.50,3.8,858,"['55.7411%', '3.82413%', '37.8605%']"
Greco di Tufo DOCG Greco L'Ariella Vinosia,Italien,2022,17.00,3.8,1789,"['64.4921%', '5.59814%', '35.9297%']"
Greco Di Tufo Goleto Feudi di San Gregorio,Italien,2017,49.50,3.8,16804,"['60.2784%', '4.01202%', '40.017%']"
Grüner Veltliner Federspiel Ried Kreuzberg Domaine Wachau,Österreich,2022,16.95,3.8,65,"['17.5%', '0px', '67.5%']"
Grüner Veltliner Federspiel Ried Pilchpoint Domaine Wachau,Österreich,2022,16.95,4.0,1493,"['25.0949%', '5.01254%', '61.2169%']"
Grüner Veltliner Haus & Hof Burgenland Hannes Reeh,Österreich,2023,11.95,3.5,262,"['18.9358%', '5.22396%', '63.9991%']"
Grüner Veltliner Single Vineyard Sohm & Kracher,Österreich,2017,37.50,3.9,152,None
Grüner Veltliner St. Georg Sohm & Kracher,Österreich,2018,22.70,3.8,226,None
"Hermitage AOP blanc de l'Orée, Chapoutier",Frankreich,2015,249.00,4.4,2403,None
"Hermitage AOP blanc de l'Orée, Chapoutier",Frankreich,2017,249.00,4.4,2403,None
"Hermitage AOP blanc de l'Orée, Chapoutier 6x 75cl",Frankreich,2022,1'074.00,4.4,2403,None
"Hermitage AOP blanc Le Méal, Chapoutier",Frankreich,2017,195.00,4.4,850,None
Josep Cattin Sauvage Gewürztraminer Alsace AOC,Frankreich,2022,11.50,3.7,199,"['62.5278%', '55.6528%', '18.3951%']"
Kampanien Falanghina del Sannio DOC Mastroberardino,Italien,2021,16.00,3.5,5283,"['54.269%', '7.44755%', '42.6012%']"
Kamptal Singing Grüner Veltliner Laurenz V,Österreich,2020,15.95,3.9,5740,None
Kamptal Singing Grüner Veltliner Laurenz V,Österreich,2022,15.95,3.9,5740,None
La Côte AOC Chardonnay Château de Vufflens,Schweiz,2022,16.50,3.5,30,"['41.9167%', '0px', '47.8333%']"
La Côte AOC Chasselas Grand Cru Château d'Allaman,Schweiz,2022,12.95,3.5,460,None
La Côte AOC Chasselas Grand Cru de Morges Châteaux de Lully,Schweiz,2022,11.50,3.5,106,None
La Côte AOC Chasselas Grand Cru de Morges Châteaux de Lully,Schweiz,2021,11.50,3.5,106,None
La Côte AOC Chasselas Grand Cru Gilly Château Saint-Vincent,Schweiz,2022,12.95,3.7,236,"['38.281%', '5.17252%', '60.8492%']"
La Côte AOC Chasselas Grand Cru Gilly Château Saint-Vincent,Schweiz,2021,12.95,3.7,236,"['38.281%', '5.17252%', '60.8492%']"
La Côte AOC Chasselas La Grand'Rue Domaine de la Ville de Morges,Schweiz,2019,13.95,3.7,285,"['32.258%', '13.7905%', '58.0823%']"
La Côte AOC Chasselas La Grand'Rue Domaine de la Ville de Morges,Schweiz,2022,13.95,3.7,285,"['32.258%', '13.7905%', '58.0823%']"
La Côte AOC Féchy Château Malessert,Schweiz,2022,12.70,4.0,35,"['31.5909%', '10.0455%', '63.7727%']"
La Côte AOC Féchy Grand Cru Domaine de Chantegrive,Schweiz,2022,18.95,3.9,393,"['25.4876%', '8.9624%', '61.5787%']"
La Côte AOC Grand Cru Perroy Cuvée 48 Cave de Jolimont 6x 70cl,Schweiz,2023,41.70,3.7,2318,"['29.8527%', '9.37067%', '60.5303%']"
La Côte AOC Luins Les Merveilles,Schweiz,2021,9.95,3.3,485,"['25.4884%', '0px', '69.0046%']"
La Côte AOC Luins Petit Cottens Grand Cru,Schweiz,2022,9.95,3.8,102,"['45.7099%', '0.80247%', '64.7932%']"
La Côte AOC Luins Petit Cottens Grand Cru,Schweiz,2020,13.95,3.8,102,"['45.7099%', '0.80247%', '64.7932%']"
La Côte AOC Luins Petit Cottens Grand Cru,Schweiz,2022,13.95,3.8,102,"['45.7099%', '0.80247%', '64.7932%']"
La Côte AOC Mont-sur-Rolle Grand Cru Domaine de la Viborne,Schweiz,2020,11.95,3.7,34,"['37.9024%', '0px', '67.5%']"
Ladoix Blanc Domaine Gaston et Pierre Ravaut 6x 75cl,Frankreich,2023,173.70,4.4,146,"['52.6791%', '5.46851%', '44.7323%']"
Langhe DOC Arneis Contessa Vittoria Fontanafredda,Italien,2021,15.90,3.6,378,"['43.8567%', '25.1462%', '40.7836%']"
Langhe DOC Arneis Contessa Vittoria Fontanafredda,Italien,2022,15.90,3.6,378,"['43.8567%', '25.1462%', '40.7836%']"
Latium Est! Est!! Est!!! di Montefiascone DOP Le Pòggere Falesco,Italien,2021,10.50,3.4,2827,"['38.1423%', '20.6732%', '65.2928%']"
Latium Est! Est!! Est!!! di Montefiascone DOP Le Pòggere Falesco,Italien,2022,10.50,3.4,2827,"['38.1423%', '20.6732%', '65.2928%']"
Lavaux AOC blanc Récolte Choisie La Cave Vevey-Montreux,Schweiz,2018,12.50,3.9,73,"['30.9727%', '8.99091%', '58.6318%']"
Lavaux AOC Chasselas Lutry Tradition Terres de Lavaux,Schweiz,2022,13.95,3.9,237,"['34.3366%', '0px', '61.9094%']"
Lavaux AOC Chasselas Tradition Epesses Xavier Fonjallaz,Schweiz,2021,17.50,4.0,57,"['32.5%', '0px', '59.1667%']"
Lavaux AOC Chasselas Tradition Epesses Xavier Fonjallaz,Schweiz,2022,17.50,4.0,57,"['32.5%', '0px', '59.1667%']"
Lavaux AOC Domaine de la Doges J. & P. Testuz,Schweiz,2019,17.50,3.9,59,None
Lavaux AOC Epesses Chatally Domaine Louis Bovard,Schweiz,2023,15.75,3.6,394,"['27.343%', '15.8347%', '65.9082%']"
Lavaux AOC Grand Cru Dézaley,Schweiz,2023,17.95,3.9,102,"['27.1969%', '0px', '69.1648%']"
Lavaux AOC Médinette Bovard Grand Cru Dézaley,Schweiz,2022,30.95,4.0,1645,"['33.125%', '8.37168%', '61.4146%']"
Lavaux AOC Saint-Saphorin J. et M. Dizerens,Schweiz,2022,15.95,3.5,43,None
Lavaux AOC Saint-Saphorin L'Eglise Domaine Louis Bovard,Schweiz,2023,18.95,3.8,195,"['29.9512%', '10.1058%', '54.912%']"
Lavaux AOC Saint-Saphorin Planète Château de Glérolles,Schweiz,2022,18.70,3.7,174,"['29.8415%', '13.2734%', '65.565%']"
Lavaux AOC St. Saphorin Grand Cru Roche Ronde Testuz,Schweiz,2022,18.50,3.5,232,"['32.5271%', '5.71544%', '68.2523%']"
Lavaux AOC Villette Fraidieu Domaine Louis Bovard,Schweiz,2020,17.50,3.9,143,"['25.4625%', '2.28594%', '58.2359%']"
Lombardei Lugana DOC P. Selva Capuzza,Italien,2021,15.95,3.8,898,"['53.6885%', '18.2552%', '52.3544%']"
Lombardei Lugana DOC P. Selva Capuzza,Italien,2022,15.95,3.8,898,"['53.6885%', '18.2552%', '52.3544%']"
Lugana DOC Trebbiano Pievecroce Costaripa,Italien,2022,17.00,3.7,1349,"['51.992%', '23.4324%', '53.2987%']"
Lugana DOP Molin Turbiana Cà Maiol,Italien,2021,23.50,3.9,3531,None
Lugana DOP Prestige Turbiana Cà Maiol,Italien,2022,19.00,3.9,7976,None
Lutry Domaine Moulin la Vignette & Dizerens Lavaux AOC,Schweiz,2023,12.95,3.5,281,"['32.0418%', '0.50182%', '58.9618%']"
Magnum Aigle Les Murailles Chablais AOC H. Badoux,Schweiz,2022,49.00,3.8,600,None
Magnum Meursault 1er Cru Les Charmes,Frankreich,2023,185.00,4.2,914,"['62.3218%', '6.26093%', '48.3413%']"
Maremma Toscana DOC Vermentino Cantina La Selva Bio,Italien,2022,18.50,3.4,67,"['42.0708%', '18.4745%', '55.7321%']"
Maremma Toscana DOC Vermentino Mandriano Sensi,Italien,2022,13.95,3.6,858,"['41.3627%', '23.8285%', '52.5372%']"
Marlborough Sauvignon Blanc Te Koko Cloudy Bay,Neuseeland,2019,62.50,4.2,10423,"['36.0331%', '6.48596%', '77.0988%']"
Marsannay Les Longeroies Jean Fournier 6x 75cl,Frankreich,2023,209.70,4.0,983,"['43.2841%', '36.9727%', '8.0907%', '68.8211%']"
Meursault 1er Cru Les Charmes 6x 75cl,Frankreich,2023,539.70,4.2,914,"['62.3218%', '6.26093%', '48.3413%']"
Meursault Les Chevalières 6x 75cl,Frankreich,2023,345.00,4.2,1131,"['57.6932%', '13.7981%', '47.75%']"
Mosel QbA Riesling Spätlese Piesporter Goldtröpfchen VDP Grosse Lage Weingut Vereinigte Hospitien,Deutschland,2021,17.95,3.9,98,"['37.0689%', '29.0217%', '78.1614%']"
Mouton Cadet Sauvignon Blanc,Frankreich,2022,4.95,3.4,3885,"['60.9908%', '11.2854%', '46.9929%']"
Müller-Thurgau AOC Gropp Untersee,Schweiz,2021,13.50,3.7,106,"['5%', '17.5%', '17.5%']"
Nahe QbA Riesling Karthäuser Weingut Tesch,Deutschland,2021,19.95,3.8,1091,"['46.7311%', '6.32207%', '82.9277%']"
Nahe QbA Riesling Schlossböckelheimer Vulkanstein Weingut K.H. Schneider,Deutschland,2022,15.95,3.8,287,"['41.1193%', '0.869285%', '83.689%']"
Nahe QbA Riesling Schlossböckelheimer Vulkanstein Weingut K.H. Schneider,Deutschland,2021,15.95,3.8,287,"['41.1193%', '0.869285%', '83.689%']"
Napa Sauvignon Blanc Estate Grown Cuvaison,USA,2019,27.00,3.8,280,"['41.4681%', '0px', '69.2027%']"
Naturaplan Bio Alentejo DOC Marquês de Borba Colheita Joâo Portugal Ramos,Portugal,2022,9.95,3.8,11571,"['58.4377%', '45.9334%', '17.1743%', '41.9552%']"
Naturaplan Bio-Neuchâtel AOC Pinot Gris Domaine des Coccinelles,Schweiz,2023,18.95,3.7,68,None
Naturaplan Bio Vully Chasselas Convivial,Schweiz,2023,15.95,3.9,43,"['21.4811%', '0px', '54.1132%']"
Navarra Chardonnay Legardeta Finca de Villatuerta Chivite,Spanien,2022,15.95,3.7,891,"['41.6513%', '6.48481%', '48.4726%']"
Neuchâtel AOC Chasselas Auvernier Domaine de Montmollin,Schweiz,2023,13.95,3.7,323,"['25.3974%', '4.29721%', '65.9737%']"
Neuchâtel AOC Chasselas Cave des Coteaux,Schweiz,,8.95,3.7,798,None
Neuchâtel AOC Chasselas Domaine Saint-Sébaste,Schweiz,2023,14.95,3.5,78,"['25.8406%', '0px', '66.7522%']"
Neuchâtel AOC Chasselas Domaine Saint-Sébaste,Schweiz,2022,14.95,3.5,78,"['25.8406%', '0px', '66.7522%']"
Neusiedlersee Chardonnay Leo Hillinger,Österreich,2020,13.70,3.6,57,"['17.5%', '17.5%', '85%']"
Neusiedlersee Chardonnay Leo Hillinger,Österreich,2022,13.70,3.6,57,"['17.5%', '17.5%', '85%']"
Neusiedlersee DAC Konkret Weiss Meinklang,Österreich,2016,29.95,4.3,681,"['20.9618%', '24.7889%', '85%']"
Neusiedlersee DAC Konkret Weiss Meinklang,Österreich,2018,29.95,4.3,681,"['20.9618%', '24.7889%', '85%']"
Neusiedlersee Grüner Veltliner Leo Hillinger,Österreich,2022,12.90,3.5,457,"['17.0269%', '1.50403%', '69.4637%']"
Neusiedlersee Small Hill White Leo Hillinger,Österreich,2020,13.50,3.4,1002,"['21.0071%', '21.2714%', '83.559%']"
New Age refreshing sweet wine Argentina,Argentinien,2021,11.50,3.9,5892,"['41.8395%', '38.0611%', '47.5144%']"
Niederösterreich Grüner Veltliner Reserve Sauberg Ebner-Ebenauer,Österreich,2020,28.95,3.9,252,"['29.9806%', '10.1423%', '67.0618%']"
Niederösterreich Wien 1 Pfaffl,Österreich,2023,9.95,4.0,2135,None
Passerina Marche IGT Tenute San Sisto,Italien,2022,12.95,3.4,59,"['23.1726%', '31.3512%', '76.4464%']"
Passione Sentimento Bianco Veneto,Italien,2022,12.90,4.0,7776,"['63.6011%', '32.8532%', '47.9946%']"
Pays d’Oc IGP Assemblage Blanc Flying Solo,Frankreich,2021,12.50,3.7,2098,"['43.4665%', '4.52296%', '35.5223%']"
Pessac-Léognan AC Château Lespault-Martillac blanc,Frankreich,2017,34.50,4.0,418,"['69.7876%', '12.5862%', '46.1201%']"
Pfalz QbA Riesling Ruppertsberger Dr. Bürklin-Wolf,Deutschland,2021,23.50,3.9,1708,None
Pfalz QbA Weissburgunder vom Landschneckenkalk Katrin Wind,Deutschland,2020,19.95,3.8,102,"['47.5796%', '6.00569%', '67.304%']"
Piemont DOCG Gavi dei Gavi Etichetta Nera Cortese La Scolca,Italien,2022,29.50,4.0,12089,None
Piemonte Langhe DOC Sunsì Batasiolo,Italien,2021,16.50,3.5,236,"['57.4419%', '26.6541%', '47.9069%']"
Pierrafeu Provins Fendant du Valais AOC,Schweiz,2023,6.60,3.6,1123,"['30.1288%', '3.01001%', '64.7252%']"
Pinot Grigio Tüzkö Ungarn,Ungarn,2023,7.50,3.7,258,"['39.0304%', '0px', '49.1419%']"
Pla de Bages DO Abadal blanc,Spanien,2021,12.95,3.7,1733,"['38.6875%', '2.0625%', '57.6875%']"
Possessioni bianco Garganega e Sauv. del Veneto IGT Alighieri,Italien,2021,12.50,3.5,1949,"['52.2748%', '22.5567%', '50.2027%']"
Pro Montagna Ticino DOC Merlot Bianco Tre Valli,Schweiz,2021,14.50,3.2,30,None
Puligny-Montrachet 6x 75cl,Frankreich,2023,351.00,4.4,9834,"['59.9072%', '10.9417%', '48.8044%']"
Puligny-Montrachet 1er Cru Clos de la Pucelle Monopole 6x 75cl,Frankreich,2023,539.70,4.3,914,None
Puligny-Montrachet 1er Cru Clos du Cailleret 6x 75cl,Frankreich,2023,539.70,4.3,125,"['62.6381%', '0px', '52.7553%']"
Rebula Quercus Goriska Klet Brda,Slowenien,2021,9.95,3.6,1977,"['41.4587%', '0px', '48.8271%']"
Rebula Quercus Goriska Klet Brda,Slowenien,2022,9.95,3.6,1977,"['41.4587%', '0px', '48.8271%']"
Rheingau Kiedricher Riesling QbA trocken Eva Fricke,Deutschland,2020,19.95,3.9,39,"['44.8058%', '12.7621%', '85%']"
Rheingau Kiedricher Riesling QbA trocken Eva Fricke,Deutschland,2022,19.95,3.9,39,"['44.8058%', '12.7621%', '85%']"
Rheingau QbA Riesling Mélange Eva Fricke,Deutschland,2020,32.50,4.3,242,"['39.7617%', '2.79155%', '74.3667%']"
Rheingau QbA Riesling Mélange Eva Fricke,Deutschland,2021,32.50,4.3,242,"['39.7617%', '2.79155%', '74.3667%']"
Rheingau QbA Riesling Trocken Eva Fricke,Deutschland,2020,15.95,3.9,39,"['44.8058%', '12.7621%', '85%']"
Rheingau QbA Riesling Trocken Eva Fricke,Deutschland,2021,15.95,3.9,39,"['44.8058%', '12.7621%', '85%']"
Rheingau QbA Riesling Trocken Eva Fricke,Deutschland,2022,15.95,3.9,39,"['44.8058%', '12.7621%', '85%']"
Rheingau Riesling Hochheim Hölle Grosses Gewächs Weingut Künstler,Deutschland,2021,48.00,4.2,1883,"['49.8062%', '12.687%', '71.1604%']"
Rheingau Riesling Kabinett Rotlack Schloss Johannisberg,Deutschland,2021,29.50,4.0,2849,"['42.9166%', '20.4591%', '84.8771%']"
Rheingau Riesling Lorcher Krone QbA Eva Fricke,Deutschland,2016,44.50,3.7,28,"['40.3809%', '17.6482%', '80.4114%']"
Rheingau Riesling Lorcher Schlossberg QbA Eva Fricke,Deutschland,2017,44.50,3.7,28,"['40.3809%', '17.6482%', '80.4114%']"
Rheingau Riesling Lorcher Schlossberg QbA Eva Fricke,Deutschland,2018,44.50,3.7,28,"['40.3809%', '17.6482%', '80.4114%']"
Rheingau Riesling QbA Verde Eva Fricke,Deutschland,2020,18.50,4.1,254,"['32.9206%', '11.2732%', '74.4209%']"
Rheingau Riesling Trocken Bronzelack Schloss Johannisberg,Deutschland,2021,29.50,4.0,1907,None
Rheingau Riesling Trocken Gelblack Schloss Johannisberg,Deutschland,2021,15.95,4.0,12638,"['41.8542%', '8.93855%', '83.3217%']"
Rhone AC Viognier Les Vins de Vienne,Frankreich,2019,52.00,3.6,46,None
Rias Baixas DO Albarino Pazo de Señorans,Spanien,2013,55.00,4.3,5227,None
Rias Baixas DO Albarino Pazo de Señorans,Spanien,2012,55.00,4.3,5227,None
Riesling-Box Weinberge Weingut Tesch 6x75cl,Deutschland,2022,110.00,4.2,28450,"['38.9534%', '28.0398%', '77.9517%']"
Riesling Braitenpuechtorff Ingrid Groiss,Österreich,2018,14.95,4.0,132,"['49.7037%', '2.5607%', '85%']"
Riesling Federspiel Ried Loibenberg Domaine Wachau,Österreich,2022,16.95,3.9,740,"['49.7853%', '2.81795%', '84.0901%']"
Riesling Gutswein trocken Pfalz Dr. Bürklin-Wolf,Deutschland,2022,15.95,3.8,4771,"['40.5974%', '4.73859%', '82.0363%']"
Riesling Hochheim Hölle Grosses Gewächs Weingut Künstler,Deutschland,2018,48.00,4.2,1883,"['49.8062%', '12.687%', '71.1604%']"
Riesling Hochheim Hölle Grosses Gewächs Weingut Künstler,Deutschland,2020,48.00,4.2,1883,"['49.8062%', '12.687%', '71.1604%']"
Riesling Steinreich Weingut Ansgar Clüsserath,Deutschland,2020,28.90,3.9,904,"['42.0816%', '4.97247%', '85%']"
Riesling Trittenheimer Apotheke Spätlese Weingut Ansgar Clüsserath,Deutschland,2020,29.95,4.1,426,"['48.4046%', '49.9591%', '63.7851%']"
Riesling trocken Geyersberg Weingut Spiess,Deutschland,2020,28.95,3.7,773,"['38.7236%', '0.37572%', '84.9364%']"
Riesling trocken Spiess,Deutschland,2022,9.95,3.7,773,"['38.7236%', '0.37572%', '84.9364%']"
Riesling trocken vom Schiefer Weingut Ansgar Clüsserath,Deutschland,2020,28.90,3.8,1572,"['36.0475%', '7.69159%', '82.108%']"
Riesling trocken vom Schiefer Weingut Ansgar Clüsserath,Deutschland,2019,28.90,3.8,1572,"['36.0475%', '7.69159%', '82.108%']"
Rioja DOCa Blanco Reserva Cune,Spanien,2019,16.95,3.7,221,"['71.2335%', '8.35989%', '50.5568%']"
Rioja DOCa Bodega Contador Predicador Blanco,Spanien,2021,29.00,3.9,2486,None
Rioja DOCa Conde Blanco Barrica Alto,Spanien,2021,24.90,4.1,396,"['79.0782%', '5.42556%', '49.1911%']"
Roero Arneis DOCG Prunotto,Italien,2021,17.50,3.5,2543,"['50.4671%', '19.7521%', '51.6905%']"
Roero Arneis DOCG Serra Lupini Angelo Negro,Italien,2022,17.50,3.8,4040,"['60.2305%', '20.9064%', '53.8846%']"
Roero Arneis Riserva DOCG Perdaudin Angelo Negro,Italien,2021,24.50,3.9,1449,"['62.773%', '17.9793%', '52.4794%']"
Romand VdP Apologia Bianco,Schweiz,2022,19.95,3.7,263,None
Rueda DO Verdejo Grupo Yllera,Spanien,2022,12.90,3.7,2188,"['25.8172%', '23.344%', '53.6304%']"
Rueda DO Verdejo Las Flores,Spanien,2021,8.95,3.5,201,"['16.5397%', '20.1448%', '51.5397%']"
Rueda DO Verdejo Portia,Spanien,2021,9.95,3.8,1631,None
Rueda DO Verdejo Protos,Spanien,2022,11.50,3.7,22295,"['24.6735%', '21.6342%', '52.4893%']"
Rueda DO Verdejo Protos,Spanien,2023,11.50,3.7,22295,"['24.6735%', '21.6342%', '52.4893%']"
Rueda DO Verdejo Protos Eco,Spanien,2022,14.50,3.9,295,"['29.8216%', '14.6645%', '57.7639%']"
Rueda Verdejo Misiva,Spanien,2022,11.50,3.6,144,"['17.5%', '17.5%', '42.5%']"
Saint-Aubin 1er Cru Les Perrières 6x 75cl,Frankreich,2023,315.00,4.1,322,"['60.2472%', '0px', '57.2506%']"
Sannio DOC Fiano La Fortezza,Italien,2019,14.50,3.6,272,"['50.4924%', '8.40909%', '36.5205%']"
Sannio DOC Greco La Fortezza,Italien,2020,14.50,3.7,258,"['63.6443%', '2.46503%', '33.2902%']"
Sardegna DOC Vermentino Aragosta,Italien,2023,11.50,3.6,11125,None
Sardinien DOC Vermentino Is Argiolas,Italien,2022,20.50,4.0,12244,None
Sauvignon Blanc California Joel Gott,USA,2022,13.95,3.7,16399,"['42.4533%', '1.91918%', '66.3056%']"
Sauvignon blanc Fumé Pfalz Katrin Wind,Deutschland,2021,19.95,3.9,110,"['27.6471%', '0px', '77.5147%']"
Sauvignon blanc Fumé Pfalz Katrin Wind,Deutschland,2022,19.95,3.9,110,"['27.6471%', '0px', '77.5147%']"
Sauvignon blanc Leo Hillinger,Österreich,2022,16.90,3.8,416,"['22.4027%', '0px', '69.2056%']"
Sauvignon Blanc Napa Valley Black Stallion,USA,2021,19.95,3.8,1017,"['44.4537%', '1.9191%', '68.2584%']"
Sauvignon Blanc Slavonija Kroatien Galic,Kroatien,2021,19.50,4.1,1556,"['21.4897%', '13.0148%', '67.3967%']"
Savigny-lès-Beaune Jean Chartron 6x 75cl,Frankreich,2023,179.70,4.4,58,"['60.2767%', '0px', '50.56%']"
Schaffhausen AOC Chardonnay Lindengelb Weingut Lindenhof,Schweiz,2022,23.95,4.0,54,"['58.2874%', '0px', '57.0561%']"
Schaffhausen AOC Lindenhof,Schweiz,2022,17.95,4.1,190,"['24.9657%', '31.5026%', '8.78742%', '69.6112%']"
Schaffhausen AOC Weiss 1 Müller Thurgau Weinstamm,Schweiz,2022,17.95,3.8,114,None
Sicilia DOC Chardonnay Grillo Pasqua,Italien,2022,9.90,3.6,418,"['51.4095%', '0.740798%', '28.8129%']"
Sicilia DOC Regaleali bianco Tasca d'Almerita,Italien,2021,12.50,3.7,13450,None
Sicilia DOC Sauvignon Blanc Urra di Mare Mandrarossa,Italien,2021,18.50,3.8,3470,"['57.1308%', '7.18465%', '44.2748%']"
Sicilia DOC Superiore Giato Bianco Centopassi - Libera Terra Bio Suisse,Italien,2022,13.95,3.7,842,"['56.5947%', '13.008%', '45.5991%']"
Sizilien IGT Feudi Principi di Butera Symposio,Italien,2012,33.00,3.9,836,"['81.5053%', '44.1028%', '31.0034%', '28.2002%']"
Slow Food Bio Wagram DAC Roter Veltliner Wimmer-Czerny,Österreich,2023,19.95,3.7,493,"['20.8895%', '21.3647%', '85%']"
Soave DOC Garganega Sereole Bertani,Italien,2021,14.50,3.7,2732,"['31.5629%', '6.51073%', '55.7068%']"
Soave DOC Garganega Sereole Bertani,Italien,2022,14.50,3.7,2732,"['31.5629%', '6.51073%', '55.7068%']"
Soave DOC Garganega Vintage Bertani,Italien,2020,16.50,3.8,2747,"['33.3505%', '6.21525%', '56.2914%']"
Soave DOC Garganega Vintage Bertani,Italien,2019,16.50,3.8,2747,"['33.3505%', '6.21525%', '56.2914%']"
Soave Superiore DOCG Colbaraca Masi,Italien,2021,18.50,3.7,625,"['37.7849%', '4.77524%', '59.5024%']"
Somontano DO Chardonnay 234 Enate,Spanien,2023,13.95,3.9,17978,"['45.5663%', '10.8925%', '46.6427%']"
St. Gallen AOC Balgach Blancuvée,Schweiz,2018,22.95,3.2,37,None
St. Gallen AOC Balgach Blancuvée,Schweiz,2020,22.95,3.2,37,None
St. Gallen AOC Balgach Blancuvée,Schweiz,2021,22.95,3.2,37,None
St. Saphorin Testuz Roche Ronde Lavaux AOC,Schweiz,2021,18.50,3.5,232,"['32.5271%', '5.71544%', '68.2523%']"
Südsteiermark DAC Chardonnay Grubthal Ried,Österreich,2020,56.00,4.4,329,None
Südsteiermark DAC Chardonnay Illyr Marienkreuz Muster.Gamlitz,Österreich,2020,16.95,3.7,205,"['43.2894%', '7.03125%', '52.9878%']"
Südsteiermark DAC Gelber Muskateller Illyr Reinhard Muster,Österreich,2022,19.95,3.7,193,"['17.3113%', '16.7642%', '85%']"
Südsteiermark DAC Sauvignon Blanc Reverenz Muster.Gamlitz,Österreich,2021,23.50,3.9,363,"['31.9846%', '8.99369%', '61.295%']"
Südsteiermark DAC Sauvignon Blanc Reverenz Muster.Gamlitz,Österreich,2022,23.50,3.9,363,"['31.9846%', '8.99369%', '61.295%']"
Südsteiermark DAC Welschriesling Retro Muster.Gamlitz,Österreich,2022,7.95,3.3,393,"['26.2063%', '12.5437%', '83.2745%']"
Südtirol DOC Chardonnay Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2020,24.50,3.8,829,"['56.4288%', '21.1212%', '52.7836%']"
Südtirol DOC Gewürztraminer Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2022,21.50,4.1,1711,"['63.1861%', '38.0437%', '26.6052%']"
Südtirol DOC Pinot Grigio Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2022,24.50,3.9,1343,"['43.1878%', '8.69082%', '39.2967%']"
Südtirol DOC Sauvignon Blanc Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2021,20.90,3.9,614,"['58.0492%', '17.2861%', '51.7518%']"
Suisse VdP Assemblage Blanc Porte Novembre Ice Maison Gilliard,Schweiz,,19.95,4.1,1232,None
Suisse VdP August Cuvée Weiss,Schweiz,,11.95,4.2,1297,"['28.0892%', '27.5351%', '82.3616%']"
Svizzera Italiana IGT BIO Muscaris & Johanniter Vini Tamborini,Schweiz,2022,22.95,3.7,199,None
Tamjanika Zuti Cvet Vinarija Aleksić,Serbien,2021,14.95,4.0,1235,None
Tamjanika Zuti Cvet Vinarija Aleksić,Serbien,2022,14.95,4.0,1235,None
Tamjanika Zuti Cvet Vinarija Aleksić,Serbien,2023,14.95,4.0,1235,None
